node_id,lat,lon,filename
563630381,1.355959,103.816501,Wild Boar Trail Run 25km
563630381,1.355892,103.816435,Wild Boar Trail Run 25km
563630382,1.355892,103.816435,Wild Boar Trail Run 25km
563630382,1.355837,103.816328,Wild Boar Trail Run 25km
563630383,1.355837,103.816328,Wild Boar Trail Run 25km
563630383,1.355828,103.816259,Wild Boar Trail Run 25km
563630384,1.355828,103.816259,Wild Boar Trail Run 25km
563630384,1.355834,103.816119,Wild Boar Trail Run 25km
563630385,1.355834,103.816119,Wild Boar Trail Run 25km
563630385,1.355865,103.815934,Wild Boar Trail Run 25km
563630387,1.355865,103.815934,Wild Boar Trail Run 25km
563630389,1.355905,103.815592,Wild Boar Trail Run 25km
563630390,1.355905,103.815592,Wild Boar Trail Run 25km
563630391,1.355877,103.815368,Wild Boar Trail Run 25km
563630351,1.355877,103.815368,Wild Boar Trail Run 25km
563630351,1.355821,103.815132,Wild Boar Trail Run 25km
563630352,1.355821,103.815132,Wild Boar Trail Run 25km
563630352,1.355779,103.815003,Wild Boar Trail Run 25km
563630356,1.355779,103.815003,Wild Boar Trail Run 25km
563630352,1.355638,103.814673,Wild Boar Trail Run 25km
563630356,1.355638,103.814673,Wild Boar Trail Run 25km
563630340,1.355305,103.81384,Wild Boar Trail Run 25km
563630342,1.355305,103.81384,Wild Boar Trail Run 25km
563630342,1.355234,103.813619,Wild Boar Trail Run 25km
563630344,1.355234,103.813619,Wild Boar Trail Run 25km
563630344,1.355183,103.813324,Wild Boar Trail Run 25km
563630346,1.355183,103.813324,Wild Boar Trail Run 25km
563630346,1.35519,103.813119,Wild Boar Trail Run 25km
563630349,1.35519,103.813119,Wild Boar Trail Run 25km
563630349,1.355203,103.812948,Wild Boar Trail Run 25km
563630350,1.355203,103.812948,Wild Boar Trail Run 25km
563630311,1.355258,103.812408,Wild Boar Trail Run 25km
563630312,1.355258,103.812408,Wild Boar Trail Run 25km
563630311,1.355293,103.812197,Wild Boar Trail Run 25km
563630312,1.355293,103.812197,Wild Boar Trail Run 25km
563630313,1.355363,103.812096,Wild Boar Trail Run 25km
2689622632,1.355363,103.812096,Wild Boar Trail Run 25km
563630313,1.355395,103.81208,Wild Boar Trail Run 25km
2689622632,1.355395,103.81208,Wild Boar Trail Run 25km
563630327,1.35563,103.812038,Wild Boar Trail Run 25km
563630325,1.35563,103.812038,Wild Boar Trail Run 25km
563630327,1.3558,103.812028,Wild Boar Trail Run 25km
563630325,1.3558,103.812028,Wild Boar Trail Run 25km
563630328,1.355899,103.812035,Wild Boar Trail Run 25km
563630327,1.355899,103.812035,Wild Boar Trail Run 25km
563630329,1.356029,103.812083,Wild Boar Trail Run 25km
563630328,1.356029,103.812083,Wild Boar Trail Run 25km
563630331,1.356179,103.8122,Wild Boar Trail Run 25km
563630330,1.356179,103.8122,Wild Boar Trail Run 25km
563630331,1.356179,103.8122,Wild Boar Trail Run 25km
563630330,1.356179,103.8122,Wild Boar Trail Run 25km
978172529,1.356575,103.812571,Wild Boar Trail Run 25km
563630361,1.356575,103.812571,Wild Boar Trail Run 25km
563630361,1.356698,103.812595,Wild Boar Trail Run 25km
563630362,1.356698,103.812595,Wild Boar Trail Run 25km
563630362,1.356792,103.812591,Wild Boar Trail Run 25km
563630415,1.356792,103.812591,Wild Boar Trail Run 25km
840055165,1.356857,103.812583,Wild Boar Trail Run 25km
563630415,1.356857,103.812583,Wild Boar Trail Run 25km
5159344297,1.356829,103.812442,Wild Boar Trail Run 25km
563630415,1.356829,103.812442,Wild Boar Trail Run 25km
563630418,1.356837,103.812258,Wild Boar Trail Run 25km
5159344297,1.356837,103.812258,Wild Boar Trail Run 25km
563630418,1.356828,103.812182,Wild Boar Trail Run 25km
2689622641,1.356828,103.812182,Wild Boar Trail Run 25km
2689622641,1.356783,103.81204,Wild Boar Trail Run 25km
563630333,1.356783,103.81204,Wild Boar Trail Run 25km
563630333,1.356634,103.811725,Wild Boar Trail Run 25km
563630334,1.356634,103.811725,Wild Boar Trail Run 25km
563630334,1.356551,103.811565,Wild Boar Trail Run 25km
563630335,1.356551,103.811565,Wild Boar Trail Run 25km
563630335,1.356446,103.811405,Wild Boar Trail Run 25km
563630336,1.356446,103.811405,Wild Boar Trail Run 25km
563630336,1.356365,103.811343,Wild Boar Trail Run 25km
5159344243,1.356365,103.811343,Wild Boar Trail Run 25km
5159344243,1.356243,103.811276,Wild Boar Trail Run 25km
563630337,1.356243,103.811276,Wild Boar Trail Run 25km
563630337,1.356183,103.811249,Wild Boar Trail Run 25km
563630323,1.356183,103.811249,Wild Boar Trail Run 25km
563630337,1.356183,103.811249,Wild Boar Trail Run 25km
563630323,1.356183,103.811249,Wild Boar Trail Run 25km
563630323,1.355694,103.811011,Wild Boar Trail Run 25km
563630324,1.355694,103.811011,Wild Boar Trail Run 25km
563630317,1.35511,103.810588,Wild Boar Trail Run 25km
563630319,1.35511,103.810588,Wild Boar Trail Run 25km
563630320,1.354827,103.810213,Wild Boar Trail Run 25km
563630303,1.354827,103.810213,Wild Boar Trail Run 25km
563630320,1.354733,103.81005,Wild Boar Trail Run 25km
563630303,1.354733,103.81005,Wild Boar Trail Run 25km
563630306,1.354284,103.809267,Wild Boar Trail Run 25km
563630308,1.354284,103.809267,Wild Boar Trail Run 25km
563630279,1.353973,103.808564,Wild Boar Trail Run 25km
563630280,1.353973,103.808564,Wild Boar Trail Run 25km
563630282,1.353759,103.808133,Wild Boar Trail Run 25km
563630283,1.353759,103.808133,Wild Boar Trail Run 25km
563630285,1.35336,103.807543,Wild Boar Trail Run 25km
563630286,1.35336,103.807543,Wild Boar Trail Run 25km
563630266,1.352978,103.807008,Wild Boar Trail Run 25km
5568318699,1.352978,103.807008,Wild Boar Trail Run 25km
563630266,1.352945,103.806896,Wild Boar Trail Run 25km
5568318699,1.352945,103.806896,Wild Boar Trail Run 25km
5568318697,1.352859,103.80639,Wild Boar Trail Run 25km
563630267,1.352859,103.80639,Wild Boar Trail Run 25km
563630267,1.35283,103.8063,Wild Boar Trail Run 25km
563630268,1.35283,103.8063,Wild Boar Trail Run 25km
563630267,1.35283,103.8063,Wild Boar Trail Run 25km
563630268,1.35283,103.8063,Wild Boar Trail Run 25km
563630268,1.352797,103.806232,Wild Boar Trail Run 25km
563630271,1.352797,103.806232,Wild Boar Trail Run 25km
563630272,1.352665,103.80603,Wild Boar Trail Run 25km
563630256,1.352665,103.80603,Wild Boar Trail Run 25km
661034409,1.352599,103.805963,Wild Boar Trail Run 25km
563630256,1.352599,103.805963,Wild Boar Trail Run 25km
563630273,1.352667,103.805917,Wild Boar Trail Run 25km
563630256,1.352667,103.805917,Wild Boar Trail Run 25km
563630277,1.352801,103.805823,Wild Boar Trail Run 25km
563630274,1.352801,103.805823,Wild Boar Trail Run 25km
563630277,1.353095,103.805724,Wild Boar Trail Run 25km
563630274,1.353095,103.805724,Wild Boar Trail Run 25km
563630258,1.353296,103.805658,Wild Boar Trail Run 25km
563630277,1.353296,103.805658,Wild Boar Trail Run 25km
563630261,1.353671,103.805516,Wild Boar Trail Run 25km
563630260,1.353671,103.805516,Wild Boar Trail Run 25km
563630262,1.353754,103.805455,Wild Boar Trail Run 25km
563630261,1.353754,103.805455,Wild Boar Trail Run 25km
563630264,1.353889,103.805309,Wild Boar Trail Run 25km
563630263,1.353889,103.805309,Wild Boar Trail Run 25km
563630292,1.354225,103.804925,Wild Boar Trail Run 25km
563630290,1.354225,103.804925,Wild Boar Trail Run 25km
5159344290,1.354419,103.804717,Wild Boar Trail Run 25km
563630293,1.354419,103.804717,Wild Boar Trail Run 25km
563630294,1.354517,103.804678,Wild Boar Trail Run 25km
5159344290,1.354517,103.804678,Wild Boar Trail Run 25km
563630295,1.35476,103.804598,Wild Boar Trail Run 25km
563630294,1.35476,103.804598,Wild Boar Trail Run 25km
563630297,1.355074,103.804547,Wild Boar Trail Run 25km
563630296,1.355074,103.804547,Wild Boar Trail Run 25km
2689627073,1.355304,103.804631,Wild Boar Trail Run 25km
2689627072,1.355304,103.804631,Wild Boar Trail Run 25km
4000247548,1.35546,103.804692,Wild Boar Trail Run 25km
4000247547,1.35546,103.804692,Wild Boar Trail Run 25km
4000247548,1.35553,103.80469,Wild Boar Trail Run 25km
4000247547,1.35553,103.80469,Wild Boar Trail Run 25km
5159344271,1.35562,103.804684,Wild Boar Trail Run 25km
2689627076,1.35562,103.804684,Wild Boar Trail Run 25km
563630299,1.355783,103.804553,Wild Boar Trail Run 25km
2689627077,1.355783,103.804553,Wild Boar Trail Run 25km
563630300,1.355943,103.804373,Wild Boar Trail Run 25km
5159344270,1.355943,103.804373,Wild Boar Trail Run 25km
4948422129,1.356028,103.804307,Wild Boar Trail Run 25km
563630300,1.356028,103.804307,Wild Boar Trail Run 25km
4948422128,1.356166,103.80428,Wild Boar Trail Run 25km
563630301,1.356166,103.80428,Wild Boar Trail Run 25km
4948422128,1.35637,103.804319,Wild Boar Trail Run 25km
563630301,1.35637,103.804319,Wild Boar Trail Run 25km
563630301,1.356525,103.804363,Wild Boar Trail Run 25km
563630302,1.356525,103.804363,Wild Boar Trail Run 25km
563630301,1.356525,103.804363,Wild Boar Trail Run 25km
563630302,1.356525,103.804363,Wild Boar Trail Run 25km
563630302,1.356655,103.804395,Wild Boar Trail Run 25km
5159344289,1.356655,103.804395,Wild Boar Trail Run 25km
5159344289,1.356852,103.804423,Wild Boar Trail Run 25km
